Order ID,Order Date,Ship Date,DateKey,CustomerKey,ProductKey,GeoKey,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode
ORD-100256,2022-07-23,2022-07-28,20220723,274,16,21,370.37,61.1,1,0.1,15.9,Online
ORD-100257,2022-03-30,2022-04-02,20220330,833,5,4,903.79,232.31,6,0.0,33.48,Debit Card
ORD-100258,2022-05-13,2022-05-17,20220513,172,22,38,34.85,7.39,3,0.15,14.74,Debit Card
ORD-100259,2022-01-22,2022-01-26,20220122,125,21,17,11.5,-0.07,1,0.25,9.66,Online
ORD-100260,2022-02-01,2022-02-03,20220201,494,2,4,592.68,167.88,1,0.05,28.34,Online
ORD-100261,2024-07-05,2024-07-10,20240705,795,24,21,38.05,10.38,4,0.05,16.01,Credit Card
ORD-100262,2024-06-17,2024-06-20,20240617,569,23,7,23.99,6.49,4,0.0,15.72,Online
ORD-100263,2023-03-29,2023-04-03,20230329,714,30,20,843.41,221.62,3,0.05,17.44,Credit Card
ORD-100264,2023-09-14,2023-09-15,20230914,601,17,39,631.92,167.91,4,0.0,25.78,Credit Card
ORD-100265,2022-12-24,2022-12-29,20221224,46,8,35,443.79,71.5,4,0.2,23.94,Credit Card
ORD-100266,2023-10-23,2023-10-28,20231023,386,2,31,630.0,193.09,1,0.0,24.31,Cash
ORD-100267,2023-03-29,2023-03-30,20230329,626,15,36,71.42,18.71,1,0.05,9.79,Credit Card
ORD-100268,2024-04-17,2024-04-20,20240417,115,7,2,1731.87,563.08,4,0.05,24.1,Online
ORD-100269,2022-05-28,2022-05-31,20220528,735,7,16,819.43,246.48,2,0.1,21.55,Credit Card
ORD-100270,2022-05-25,2022-05-28,20220525,23,25,29,167.39,44.83,5,0.1,24.95,Online
ORD-100271,2023-10-31,2023-11-04,20231031,656,22,32,23.83,4.93,2,0.05,13.16,Credit Card
ORD-100272,2024-09-23,2024-09-29,20240923,611,13,29,182.06,57.07,2,0.0,19.01,Online
ORD-100273,2023-12-31,2024-01-05,20231231,603,10,1,52.43,14.42,2,0.15,12.73,Debit Card
ORD-100274,2023-04-15,2023-04-18,20230415,481,6,8,2821.88,437.09,4,0.15,41.18,Online
ORD-100275,2022-04-17,2022-04-18,20220417,457,21,4,33.15,3.67,3,0.2,19.81,Cash
ORD-100276,2022-07-06,2022-07-11,20220706,155,21,28,21.33,-2.28,2,0.3,10.7,Credit Card
ORD-100277,2024-05-24,2024-05-28,20240524,766,13,3,348.17,100.11,4,0.1,22.35,Debit Card
ORD-100278,2023-08-19,2023-08-22,20230819,162,6,6,881.23,184.28,1,0.0,27.4,Credit Card
ORD-100279,2022-09-04,2022-09-09,20220904,17,27,9,139.23,29.07,2,0.0,16.39,Online
ORD-100280,2024-05-11,2024-05-13,20240511,137,18,9,118.02,31.57,1,0.0,10.95,Debit Card
ORD-100281,2023-01-20,2023-01-23,20230120,663,4,27,779.7,224.55,4,0.0,26.75,Credit Card
ORD-100282,2022-01-15,2022-01-20,20220115,35,4,28,700.09,173.56,4,0.1,24.18,Credit Card
ORD-100283,2023-01-07,2023-01-10,20230107,586,12,27,1262.54,245.54,3,0.0,19.9,UPI
ORD-100284,2024-10-03,2024-10-06,20241003,227,22,2,37.85,8.35,3,0.05,19.4,Credit Card
ORD-100285,2024-03-22,2024-03-26,20240322,683,31,28,788.2,108.77,3,0.15,27.02,Credit Card
ORD-100286,2024-04-24,2024-04-29,20240424,751,25,26,79.27,15.51,3,0.2,19.11,Online
ORD-100287,2024-02-20,2024-02-22,20240220,810,3,20,1362.48,324.75,1,0.0,45.34,Cash
ORD-100288,2023-09-08,2023-09-10,20230908,267,28,26,46.12,8.39,4,0.1,20.82,Online
ORD-100289,2024-03-08,2024-03-12,20240308,573,27,36,71.73,12.51,1,0.0,15.5,Credit Card
ORD-100290,2022-11-18,2022-11-25,20221118,235,25,34,109.97,25.44,4,0.2,15.28,Online
ORD-100291,2022-11-10,2022-11-12,20221110,326,31,26,241.54,29.64,1,0.15,18.83,Credit Card
ORD-100292,2022-10-03,2022-10-06,20221003,203,11,39,226.2,67.93,5,0.1,25.64,Online
ORD-100293,2023-09-06,2023-09-10,20230906,309,32,8,28.76,3.88,1,0.3,11.93,Online
ORD-100294,2024-06-26,2024-07-03,20240626,688,22,10,13.77,2.42,1,0.0,9.6,Credit Card
ORD-100295,2023-02-18,2023-02-25,20230218,168,3,10,3481.76,787.82,3,0.05,37.11,Online
ORD-100296,2023-12-01,2023-12-04,20231201,604,30,16,476.73,111.88,2,0.1,20.86,Credit Card
ORD-100297,2022-12-08,2022-12-12,20221208,697,29,8,1478.71,315.78,2,0.05,27.24,Online
ORD-100298,2022-03-07,2022-03-09,20220307,476,2,24,2214.77,654.77,4,0.05,27.59,Credit Card
ORD-100299,2023-08-01,2023-08-04,20230801,12,27,3,66.53,9.63,1,0.1,12.4,Online
ORD-100300,2022-02-10,2022-02-13,20220210,299,16,33,1293.87,169.53,4,0.2,33.19,Credit Card
ORD-100301,2023-07-16,2023-07-20,20230716,83,26,14,12.1,0.76,1,0.05,11.3,Online
ORD-100302,2022-07-25,2022-07-29,20220725,712,25,24,257.46,-59.59,10,0.25,31.97,Credit Card
ORD-100303,2024-03-29,2024-04-02,20240329,628,21,19,28.54,6.74,2,0.0,13.35,Debit Card
ORD-100304,2024-02-19,2024-02-23,20240219,766,32,6,72.41,19.63,2,0.15,14.25,Credit Card
ORD-100305,2022-02-22,2022-02-26,20220222,272,29,14,1239.75,186.49,2,0.2,33.9,Debit Card
ORD-100306,2022-03-25,2022-03-26,20220325,290,3,26,2652.47,650.83,2,0.0,35.11,Cash
ORD-100307,2024-02-10,2024-02-17,20240210,198,9,3,6458.72,888.84,6,0.1,43.95,Online
ORD-100308,2024-08-07,2024-08-13,20240807,23,2,15,1134.48,352.96,2,0.0,28.78,Debit Card
ORD-100309,2023-06-25,2023-06-28,20230625,813,23,15,42.45,10.37,8,0.15,23.74,Cash
ORD-100310,2023-06-28,2023-06-30,20230628,780,24,27,19.39,3.51,2,0.05,13.23,UPI
ORD-100311,2023-05-01,2023-05-04,20230501,686,29,17,698.27,146.4,1,0.05,20.64,Credit Card
ORD-100312,2023-01-13,2023-01-15,20230113,54,13,37,224.82,60.32,3,0.15,13.93,Credit Card
ORD-100313,2024-06-01,2024-06-05,20240601,243,23,10,18.93,4.57,3,0.0,13.99,Cash
ORD-100314,2023-02-05,2023-02-07,20230205,186,15,26,122.42,23.42,2,0.25,13.53,Credit Card
ORD-100315,2024-10-26,2024-10-28,20241026,787,30,25,1312.18,371.59,5,0.0,25.54,Debit Card
ORD-100316,2023-07-17,2023-07-19,20230717,502,30,10,1056.54,296.52,4,0.0,28.22,Credit Card
ORD-100317,2022-01-03,2022-01-05,20220103,21,17,30,521.89,116.74,4,0.1,24.33,Debit Card
ORD-100318,2022-02-05,2022-02-08,20220205,418,25,27,64.76,16.06,2,0.05,17.02,UPI
ORD-100319,2023-10-11,2023-10-15,20231011,569,7,9,393.93,113.69,1,0.1,24.08,Credit Card
ORD-100320,2022-01-11,2022-01-15,20220111,237,4,19,361.04,100.91,2,0.0,21.16,Online
ORD-100321,2023-09-29,2023-09-30,20230929,823,1,15,196.9,34.45,1,0.2,14.1,Online
ORD-100322,2022-11-19,2022-11-25,20221119,316,27,5,63.04,9.65,1,0.1,10.25,Online
ORD-100323,2023-11-06,2023-11-09,20231106,435,5,29,313.59,78.34,2,0.0,18.07,Online
ORD-100324,2023-07-08,2023-07-13,20230708,258,11,22,50.97,14.94,1,0.0,12.64,Credit Card
ORD-100325,2022-01-08,2022-01-14,20220108,81,16,8,373.98,74.61,1,0.0,21.9,Credit Card
ORD-100326,2022-12-13,2022-12-14,20221213,225,20,29,11.59,1.08,2,0.05,12.16,Online
ORD-100327,2024-04-11,2024-04-13,20240411,72,25,33,30.01,5.14,1,0.1,12.76,Credit Card
ORD-100328,2024-06-28,2024-07-01,20240628,510,24,19,13.81,0.49,2,0.3,11.22,Cash
ORD-100329,2023-05-29,2023-06-03,20230529,475,15,13,330.24,74.73,5,0.2,22.36,Online
ORD-100330,2023-10-01,2023-10-04,20231001,584,12,32,404.85,57.21,1,0.1,21.62,Credit Card
ORD-100331,2022-06-26,2022-06-30,20220626,298,22,2,13.58,1.75,1,0.0,11.3,Cash
ORD-100332,2023-10-22,2023-10-24,20231022,740,20,2,67.79,18.44,10,0.0,40.28,UPI
ORD-100333,2024-08-01,2024-08-04,20240801,546,20,28,9.51,-0.79,2,0.25,13.19,Online
ORD-100334,2022-02-04,2022-02-08,20220204,514,22,25,53.52,10.63,5,0.2,21.61,Credit Card
ORD-100335,2023-09-21,2023-09-25,20230921,137,18,20,105.1,25.67,1,0.05,10.74,Credit Card
ORD-100336,2022-07-16,2022-07-20,20220716,76,17,6,910.62,245.43,6,0.0,27.26,UPI
ORD-100337,2023-04-08,2023-04-14,20230408,356,25,3,102.35,19.07,4,0.3,15.69,Online
ORD-100338,2023-07-02,2023-07-06,20230702,821,28,15,12.14,0.5,1,0.05,11.06,UPI
ORD-100339,2023-03-03,2023-03-08,20230303,344,28,18,20.43,2.72,2,0.15,10.92,Online
ORD-100340,2024-07-01,2024-07-05,20240701,383,4,25,402.73,113.51,2,0.0,20.88,Credit Card
ORD-100341,2023-02-21,2023-02-25,20230221,675,25,25,32.38,6.38,1,0.1,11.37,Credit Card
ORD-100342,2023-09-29,2023-10-03,20230929,332,19,3,16.14,0.55,2,0.15,16.42,Credit Card
ORD-100343,2024-05-21,2024-05-26,20240521,203,28,26,44.13,-4.64,5,0.25,23.3,UPI
ORD-100344,2022-10-09,2022-10-15,20221009,265,6,22,1644.78,316.58,2,0.05,35.36,Credit Card
ORD-100345,2023-07-21,2023-07-23,20230721,705,9,32,7597.87,1353.12,6,0.0,41.41,Debit Card
ORD-100346,2024-01-19,2024-01-23,20240119,47,24,3,29.76,6.4,3,0.0,19.12,Online
ORD-100347,2024-09-13,2024-09-20,20240913,269,19,30,6.72,-1.43,1,0.25,10.8,Credit Card
ORD-100348,2023-04-23,2023-04-26,20230423,813,2,38,1014.8,274.26,2,0.1,28.24,UPI
ORD-100349,2023-10-15,2023-10-19,20231015,582,28,19,13.18,1.8,1,0.0,9.17,Online
ORD-100350,2023-04-21,2023-04-25,20230421,200,24,11,37.86,8.99,4,0.05,19.74,Debit Card
ORD-100351,2024-02-13,2024-02-18,20240213,172,15,4,130.26,26.48,2,0.2,17.4,Cash
ORD-100352,2023-06-14,2023-06-16,20230614,492,6,38,1902.31,404.61,2,0.0,39.71,Online
ORD-100353,2023-01-23,2023-01-27,20230123,283,2,2,3182.73,1006.36,5,0.0,34.61,Debit Card
ORD-100354,2024-05-31,2024-06-03,20240531,238,32,3,169.88,61.22,4,0.0,19.23,Credit Card
ORD-100355,2023-06-11,2023-06-16,20230611,591,26,20,20.89,3.57,2,0.15,10.68,Online
ORD-100356,2024-10-28,2024-11-01,20241028,651,5,6,321.25,80.09,2,0.0,19.0,Online
ORD-100357,2024-07-12,2024-07-16,20240712,182,21,13,45.85,6.49,4,0.2,23.37,Online
ORD-100358,2023-09-11,2023-09-14,20230911,171,23,8,21.63,2.69,4,0.1,20.73,Cash
ORD-100359,2024-02-16,2024-02-20,20240216,289,27,19,138.48,28.76,2,0.0,16.73,Debit Card
ORD-100360,2024-10-29,2024-11-03,20241029,10,18,2,110.82,23.73,1,0.1,14.53,Credit Card
ORD-100361,2022-09-23,2022-09-26,20220923,519,6,21,1702.72,292.57,2,0.1,39.77,Cash
ORD-100362,2023-06-20,2023-06-24,20230620,11,3,36,2395.0,582.36,2,0.0,46.82,Debit Card
ORD-100363,2023-10-07,2023-10-11,20231007,377,3,26,1163.36,230.97,1,0.1,38.09,Credit Card
ORD-100364,2023-11-18,2023-11-22,20231118,551,23,1,26.18,5.08,5,0.1,19.9,Credit Card
ORD-100365,2023-04-10,2023-04-13,20230410,32,22,30,26.01,5.93,2,0.0,14.26,Credit Card
ORD-100366,2023-01-08,2023-01-09,20230108,693,21,10,15.75,3.12,1,0.0,9.08,Debit Card
ORD-100367,2023-04-06,2023-04-12,20230406,453,23,11,12.12,2.19,2,0.0,11.07,Debit Card
ORD-100368,2024-03-02,2024-03-06,20240302,258,6,13,872.54,179.33,1,0.0,36.07,Online
ORD-100369,2022-09-12,2022-09-14,20220912,843,7,4,2071.78,715.03,5,0.0,28.84,Credit Card
ORD-100370,2024-09-26,2024-10-02,20240926,223,1,10,1814.07,421.35,8,0.1,40.07,Online
ORD-100371,2024-07-24,2024-07-28,20240724,636,21,2,25.76,3.03,2,0.2,14.9,Online
ORD-100372,2023-10-08,2023-10-11,20231008,101,23,12,6.05,-1.16,1,0.0,11.97,Debit Card
ORD-100373,2022-05-03,2022-05-07,20220503,483,8,17,285.03,37.95,3,0.25,21.87,Online
ORD-100374,2024-04-23,2024-04-27,20240423,519,11,18,97.29,31.18,2,0.0,16.54,Debit Card
ORD-100375,2023-10-02,2023-10-07,20231002,770,30,1,866.01,156.37,4,0.25,23.34,Credit Card
ORD-100376,2022-09-14,2022-09-20,20220914,669,16,7,1554.75,303.61,4,0.05,20.98,Credit Card
ORD-100377,2024-02-28,2024-03-02,20240228,350,1,17,727.71,180.55,3,0.05,24.73,Debit Card
ORD-100378,2023-11-14,2023-11-19,20231114,275,13,2,379.45,107.93,5,0.1,27.7,Debit Card
ORD-100379,2023-04-25,2023-04-28,20230425,46,25,13,220.75,69.74,6,0.0,27.8,Debit Card
ORD-100380,2023-08-05,2023-08-09,20230805,759,7,31,431.35,144.96,1,0.0,17.18,Credit Card
ORD-100381,2022-09-07,2022-09-12,20220907,420,11,29,52.81,16.4,1,0.0,10.49,Online
ORD-100382,2024-02-10,2024-02-16,20240210,565,10,23,102.62,32.7,4,0.1,17.99,Online
ORD-100383,2022-03-27,2022-03-30,20220327,376,5,11,133.54,25.45,1,0.1,15.04,Cash
ORD-100384,2024-03-31,2024-04-04,20240331,343,6,29,1436.17,216.75,2,0.15,37.25,Debit Card
ORD-100385,2024-01-05,2024-01-10,20240105,842,24,17,40.53,11.13,4,0.0,19.15,UPI
ORD-100386,2023-03-22,2023-03-24,20230322,86,15,22,198.85,50.73,3,0.1,19.83,Debit Card
ORD-100387,2024-04-03,2024-04-05,20240403,408,4,38,563.84,104.45,4,0.25,23.77,Online
ORD-100388,2022-12-12,2022-12-14,20221212,413,25,30,72.13,21.71,2,0.0,12.17,Online
ORD-100389,2023-07-29,2023-08-03,20230729,434,20,11,20.67,1.52,4,0.15,20.45,Cash
ORD-100390,2024-01-07,2024-01-10,20240107,801,18,20,297.25,63.6,3,0.15,22.12,Debit Card
ORD-100391,2023-07-26,2023-08-01,20230726,170,32,26,73.24,20.83,2,0.1,15.83,Credit Card
ORD-100392,2023-03-02,2023-03-08,20230302,94,10,9,125.37,37.96,5,0.15,20.49,Credit Card
ORD-100393,2024-10-05,2024-10-10,20241005,12,13,40,84.94,22.56,1,0.1,10.77,Cash
ORD-100394,2022-03-19,2022-03-23,20220319,112,32,29,36.09,8.07,1,0.15,11.99,Online
ORD-100395,2022-05-20,2022-05-24,20220520,568,11,1,191.42,62.54,4,0.05,18.19,Online
ORD-100396,2024-08-03,2024-08-07,20240803,661,25,34,169.39,39.89,6,0.2,21.54,Credit Card
ORD-100397,2023-08-08,2023-08-11,20230808,249,11,40,155.11,52.33,3,0.0,18.9,Online
ORD-100398,2023-06-24,2023-06-28,20230624,646,16,11,957.65,143.92,3,0.15,26.58,UPI
ORD-100399,2024-06-13,2024-06-16,20240613,328,4,34,180.2,48.77,1,0.0,15.11,Cash
ORD-100400,2023-02-11,2023-02-15,20230211,788,10,20,24.8,3.84,1,0.2,13.13,Debit Card
ORD-100401,2024-02-08,2024-02-11,20240208,35,16,15,808.57,168.5,2,0.0,26.81,Online
ORD-100402,2023-06-12,2023-06-13,20230612,436,31,18,691.51,66.62,3,0.25,26.99,Online
ORD-100403,2022-12-17,2022-12-21,20221217,459,28,27,36.85,5.61,4,0.2,15.55,Debit Card
ORD-100404,2023-07-21,2023-07-24,20230721,781,25,28,32.49,8.46,1,0.0,9.24,Credit Card
ORD-100405,2023-07-01,2023-07-04,20230701,749,24,19,8.88,-1.47,1,0.15,13.83,Online
ORD-100406,2023-11-23,2023-11-25,20231123,762,15,24,167.26,50.57,2,0.0,13.23,Debit Card
ORD-100407,2023-12-31,2024-01-04,20231231,591,20,26,12.24,0.54,2,0.05,14.55,Cash
ORD-100408,2022-08-12,2022-08-18,20220812,473,13,31,145.41,34.53,2,0.2,13.52,Cash
ORD-100409,2023-04-23,2023-04-26,20230423,799,27,36,61.87,8.61,1,0.1,12.53,Online
ORD-100410,2023-12-13,2023-12-15,20231213,608,12,30,2962.31,344.74,8,0.2,30.68,Debit Card
ORD-100411,2022-09-11,2022-09-17,20220911,732,25,14,62.14,14.16,2,0.1,16.35,Online
ORD-100412,2024-11-01,2024-11-04,20241101,288,2,34,1056.85,307.16,2,0.05,28.27,Credit Card
ORD-100413,2022-08-31,2022-09-04,20220831,774,13,29,228.72,54.26,3,0.2,21.41,Debit Card
ORD-100414,2022-01-10,2022-01-13,20220110,42,32,40,145.29,47.87,4,0.05,20.96,Online
ORD-100415,2024-02-21,2024-02-25,20240221,782,29,16,2199.45,516.32,3,0.0,33.0,Online
ORD-100416,2022-10-11,2022-10-15,20221011,579,16,23,1024.98,175.1,3,0.1,26.84,Credit Card
ORD-100417,2022-11-10,2022-11-16,20221110,260,31,33,966.39,196.51,3,0.0,18.37,UPI
ORD-100418,2023-07-20,2023-07-23,20230720,836,14,19,116.68,47.35,5,0.1,18.07,Credit Card
ORD-100419,2023-06-26,2023-07-02,20230626,672,11,22,122.97,33.98,3,0.15,15.35,Credit Card
ORD-100420,2022-09-20,2022-09-25,20220920,743,13,4,94.97,29.76,1,0.0,9.95,Debit Card
ORD-100421,2023-02-14,2023-02-21,20230214,415,11,6,160.47,56.22,3,0.0,13.59,Online
ORD-100422,2023-07-16,2023-07-19,20230716,431,11,27,129.45,34.56,3,0.15,19.6,Cash
ORD-100423,2024-02-20,2024-02-23,20240220,458,11,33,134.47,37.52,3,0.15,15.74,Online
ORD-100424,2024-06-12,2024-06-18,20240612,258,8,23,117.93,22.11,1,0.1,10.97,Online
ORD-100425,2024-07-14,2024-07-17,20240714,58,32,21,76.29,22.81,2,0.05,17.65,Debit Card
ORD-100426,2024-08-20,2024-08-22,20240820,635,23,30,11.28,1.15,2,0.1,11.55,Debit Card
ORD-100427,2023-05-18,2023-05-21,20230518,55,19,39,37.62,7.62,5,0.15,20.15,Online
ORD-100428,2024-04-04,2024-04-11,20240404,1,18,26,492.5,140.83,4,0.0,19.76,Credit Card
ORD-100429,2024-03-20,2024-03-25,20240320,7,26,27,51.42,13.99,4,0.0,20.25,Debit Card
ORD-100430,2022-04-27,2022-05-02,20220427,805,24,23,17.15,1.08,2,0.15,15.53,Cash
ORD-100431,2024-05-23,2024-05-26,20240523,536,30,33,418.88,81.76,2,0.2,17.74,Credit Card
ORD-100432,2022-01-25,2022-01-26,20220125,427,19,40,91.95,26.75,10,0.0,41.79,Credit Card
ORD-100433,2023-02-02,2023-02-04,20230202,513,10,10,44.45,9.22,2,0.2,16.85,Debit Card
ORD-100434,2023-03-29,2023-04-01,20230329,209,6,1,941.61,198.36,1,0.0,25.13,Credit Card
ORD-100435,2024-10-24,2024-10-27,20241024,421,15,8,82.86,23.89,1,0.0,9.88,Debit Card
ORD-100436,2022-03-22,2022-03-24,20220322,584,6,30,2673.04,521.93,3,0.05,36.22,Debit Card
ORD-100437,2023-11-04,2023-11-05,20231104,333,3,15,1131.02,223.47,1,0.1,40.12,Credit Card
ORD-100438,2023-04-28,2023-05-05,20230428,489,11,30,118.96,33.19,3,0.15,13.93,UPI
ORD-100439,2024-12-01,2024-12-04,20241201,150,4,36,382.0,108.04,2,0.0,18.73,Credit Card
ORD-100440,2022-03-04,2022-03-10,20220304,332,22,34,71.6,19.83,6,0.1,21.09,Online
ORD-100441,2022-07-12,2022-07-15,20220712,365,19,8,25.58,5.53,3,0.1,14.16,Online
ORD-100442,2024-10-04,2024-10-08,20241004,168,32,7,161.17,53.52,4,0.05,22.07,Debit Card
ORD-100443,2023-05-08,2023-05-10,20230508,322,14,13,26.26,9.9,1,0.0,9.22,Online
ORD-100444,2024-12-02,2024-12-07,20241202,573,20,35,21.82,4.35,4,0.1,14.99,Online
ORD-100445,2022-04-17,2022-04-21,20220417,817,14,20,22.7,6.25,1,0.1,11.97,Credit Card
ORD-100446,2022-12-15,2022-12-18,20221215,54,3,23,1326.06,318.34,1,0.0,37.63,Credit Card
ORD-100447,2023-05-18,2023-05-22,20230518,677,13,9,369.94,122.06,4,0.0,21.19,Cash
ORD-100448,2023-09-09,2023-09-15,20230909,374,6,7,641.22,52.24,1,0.3,33.95,Online
ORD-100449,2023-08-24,2023-08-28,20230824,524,6,28,1507.54,258.19,2,0.1,37.61,Credit Card
ORD-100450,2023-07-31,2023-08-02,20230731,504,13,20,268.24,82.73,3,0.05,16.53,Credit Card
ORD-100451,2024-12-18,2024-12-23,20241218,478,31,18,562.44,100.26,2,0.05,18.87,Cash
ORD-100452,2024-02-29,2024-03-03,20240229,290,19,32,25.51,5.11,3,0.05,16.73,Credit Card
ORD-100453,2024-09-17,2024-09-20,20240917,404,24,9,29.45,6.37,3,0.0,18.82,Debit Card
ORD-100454,2022-11-09,2022-11-13,20221109,790,29,10,1271.42,243.47,2,0.1,30.89,Online
ORD-100455,2023-10-14,2023-10-15,20231014,358,17,2,157.07,38.42,1,0.0,15.89,Credit Card
ORD-100456,2024-12-28,2025-01-03,20241228,808,22,7,26.2,6.0,2,0.0,14.29,Credit Card
ORD-100457,2024-09-24,2024-09-29,20240924,13,13,33,314.88,96.35,4,0.05,21.59,Debit Card
ORD-100458,2023-10-01,2023-10-04,20231001,344,32,1,72.84,20.15,2,0.15,13.2,Online
ORD-100459,2024-08-03,2024-08-06,20240803,301,17,15,447.09,64.32,4,0.3,20.6,Cash
ORD-100460,2023-11-22,2023-11-26,20231122,147,11,12,94.56,31.49,2,0.0,12.7,Online
ORD-100461,2023-05-14,2023-05-16,20230514,782,2,24,1139.41,357.01,2,0.0,21.73,Online
ORD-100462,2024-10-26,2024-10-28,20241026,577,32,17,42.24,12.03,1,0.0,13.91,UPI
ORD-100463,2024-01-26,2024-01-30,20240126,292,12,29,775.22,84.84,2,0.2,23.39,Debit Card
ORD-100464,2023-01-20,2023-01-25,20230120,751,32,26,208.71,68.2,6,0.1,19.82,Credit Card
ORD-100465,2024-09-12,2024-09-15,20240912,558,2,37,589.59,168.51,1,0.05,23.91,Credit Card
ORD-100466,2024-01-30,2024-02-01,20240130,353,5,23,150.47,35.29,1,0.0,15.24,Credit Card
ORD-100467,2022-07-25,2022-07-28,20220725,523,9,12,1257.65,185.05,1,0.05,46.22,Credit Card
ORD-100468,2023-04-13,2023-04-19,20230413,203,11,10,235.58,76.47,5,0.05,23.82,Credit Card
ORD-100469,2024-01-20,2024-01-23,20240120,626,22,6,26.33,6.03,2,0.0,14.36,Credit Card
ORD-100470,2022-01-19,2022-01-23,20220119,197,16,27,329.18,46.19,1,0.15,18.5,Credit Card
ORD-100471,2023-11-23,2023-11-24,20231123,512,31,22,263.9,33.63,1,0.15,17.01,Online
ORD-100472,2022-09-26,2022-09-29,20220926,229,20,27,9.17,-1.87,2,0.25,15.31,Debit Card
ORD-100473,2024-07-06,2024-07-11,20240706,752,17,29,373.83,76.1,3,0.15,17.56,Debit Card
ORD-100474,2024-03-09,2024-03-15,20240309,416,19,27,16.19,1.88,2,0.05,14.53,Online
ORD-100475,2024-06-04,2024-06-08,20240604,137,3,20,1373.56,331.83,1,0.0,33.03,Debit Card
ORD-100476,2023-04-06,2023-04-11,20230406,829,27,4,269.35,58.92,4,0.0,24.05,Credit Card
ORD-100477,2022-01-23,2022-01-26,20220123,22,19,11,7.96,0.4,1,0.05,8.63,Debit Card
ORD-100478,2022-03-13,2022-03-19,20220313,429,25,35,32.37,7.4,1,0.0,12.16,Debit Card
ORD-100479,2022-06-02,2022-06-03,20220602,647,14,3,43.1,13.04,2,0.15,16.93,Debit Card
ORD-100480,2022-06-07,2022-06-14,20220607,521,23,9,6.03,-1.81,1,0.0,13.8,Debit Card
ORD-100481,2023-04-20,2023-04-23,20230420,495,20,36,6.44,-0.7,1,0.05,10.45,Credit Card
ORD-100482,2024-07-10,2024-07-12,20240710,267,28,21,39.1,8.42,3,0.0,18.39,Credit Card
ORD-100483,2022-07-01,2022-07-05,20220701,595,11,20,44.74,10.97,1,0.1,12.13,Debit Card
ORD-100484,2023-12-07,2023-12-10,20231207,709,2,37,583.86,165.39,1,0.05,27.9,Online
ORD-100485,2022-06-02,2022-06-05,20220602,375,3,38,5026.26,1142.3,4,0.05,39.25,Debit Card
ORD-100486,2024-07-02,2024-07-05,20240702,253,24,2,25.26,4.71,3,0.15,13.96,UPI
ORD-100487,2022-12-03,2022-12-07,20221203,810,31,1,321.38,60.57,1,0.0,19.77,Debit Card
ORD-100488,2022-06-07,2022-06-10,20220607,418,29,34,4172.84,906.04,6,0.05,34.23,Debit Card
ORD-100489,2024-03-07,2024-03-12,20240307,846,7,37,1670.38,575.55,4,0.0,25.95,Credit Card
ORD-100490,2023-03-17,2023-03-21,20230317,258,4,6,181.08,48.13,1,0.0,17.71,Credit Card
ORD-100491,2023-02-24,2023-02-28,20230224,121,12,7,446.82,82.37,1,0.0,19.97,Credit Card
ORD-100492,2023-07-23,2023-07-30,20230723,697,10,6,96.89,35.26,3,0.0,15.53,Online
ORD-100493,2022-03-10,2022-03-13,20220310,676,12,38,1284.03,220.7,3,0.05,29.78,Online
ORD-100494,2023-06-04,2023-06-07,20230604,222,13,20,519.49,172.54,6,0.0,26.52,Credit Card
ORD-100495,2024-09-18,2024-09-22,20240918,67,24,4,30.71,8.11,3,0.0,15.43,Cash
ORD-100496,2024-11-27,2024-11-29,20241127,419,21,26,15.03,2.28,1,0.0,10.67,Online
ORD-100497,2022-06-09,2022-06-12,20220609,255,15,32,64.16,11.9,1,0.2,11.82,Online
ORD-100498,2023-09-08,2023-09-10,20230908,175,2,22,508.08,123.92,1,0.15,23.38,Cash
ORD-100499,2024-10-27,2024-10-31,20241027,395,6,2,2562.9,502.39,3,0.05,29.11,Credit Card
ORD-100500,2022-12-07,2022-12-11,20221207,45,18,35,226.55,63.27,2,0.0,13.41,Cash
ORD-100501,2023-07-11,2023-07-16,20230711,543,24,12,15.74,0.13,2,0.25,14.93,Credit Card
ORD-100502,2024-06-22,2024-06-25,20240622,530,19,24,8.43,-0.46,1,0.0,12.14,Debit Card
ORD-100503,2022-10-02,2022-10-08,20221002,211,22,21,27.68,2.11,3,0.3,17.71,Credit Card
ORD-100504,2022-02-12,2022-02-14,20220212,372,32,23,95.9,26.37,3,0.15,17.82,Credit Card
ORD-100505,2024-02-17,2024-02-22,20240217,514,25,21,168.29,36.79,6,0.2,29.52,Credit Card
ORD-100506,2023-05-04,2023-05-10,20230504,790,26,32,38.59,5.46,4,0.15,22.99,Debit Card
ORD-100507,2024-09-18,2024-09-20,20240918,193,7,7,2211.04,760.67,5,0.0,37.7,Cash
ORD-100508,2024-06-01,2024-06-06,20240601,170,10,15,159.03,58.18,5,0.0,24.6,Online
ORD-100509,2023-11-25,2023-11-30,20231125,583,21,3,25.76,4.14,2,0.1,14.66,Debit Card
ORD-100510,2022-06-02,2022-06-06,20220602,596,28,23,12.45,1.31,1,0.0,9.78,Debit Card
ORD-100511,2023-09-02,2023-09-03,20230902,602,9,12,2939.38,278.66,3,0.2,43.65,Online
ORD-100512,2024-10-23,2024-10-27,20241023,373,9,19,6623.04,1174.79,5,0.0,49.6,Credit Card
